Seconds,Stream,E4_Seconds,AccX,AccY,AccZ
1904-01-01 00:37:02.447511994,E4_Acc,2024-06-28 15:21:52.132719994,-13.0,-63.0,11.0
1904-01-01 00:37:02.478761994,E4_Acc,2024-06-28 15:21:52.163969994,-14.0,-62.0,11.0
1904-01-01 00:37:02.510011994,E4_Acc,2024-06-28 15:21:52.195219994,-14.0,-61.0,10.0
1904-01-01 00:37:02.541261994,E4_Acc,2024-06-28 15:21:52.226469994,-14.0,-62.0,11.0
1904-01-01 00:37:02.572511994,E4_Acc,2024-06-28 15:21:52.257719994,-15.0,-62.0,11.0
1904-01-01 00:37:02.603772007,E4_Acc,2024-06-28 15:21:52.288980007,-15.0,-63.0,10.0
1904-01-01 00:37:02.635022007,E4_Acc,2024-06-28 15:21:52.320230007,-16.0,-64.0,11.0
1904-01-01 00:37:02.666272007,E4_Acc,2024-06-28 15:21:52.351480007,-15.0,-63.0,12.0
1904-01-01 00:37:02.697522007,E4_Acc,2024-06-28 15:21:52.382730007,-15.0,-63.0,12.0
1904-01-01 00:37:02.728772007,E4_Acc,2024-06-28 15:21:52.413980007,-14.0,-63.0,12.0
1904-01-01 00:37:02.760022007,E4_Acc,2024-06-28 15:21:52.445230007,-13.0,-63.0,12.0
1904-01-01 00:37:02.791272007,E4_Acc,2024-06-28 15:21:52.476480007,-13.0,-63.0,12.0
1904-01-01 00:37:02.822532021,E4_Acc,2024-06-28 15:21:52.507740021,-13.0,-64.0,12.0
1904-01-01 00:37:02.853782021,E4_Acc,2024-06-28 15:21:52.538990021,-13.0,-62.0,12.0
1904-01-01 00:37:02.885032021,E4_Acc,2024-06-28 15:21:52.570240021,-13.0,-61.0,12.0
1904-01-01 00:37:02.916282021,E4_Acc,2024-06-28 15:21:52.601490021,-13.0,-59.0,11.0
1904-01-01 00:37:02.947532021,E4_Acc,2024-06-28 15:21:52.632740021,-13.0,-60.0,10.0
1904-01-01 00:37:02.978782021,E4_Acc,2024-06-28 15:21:52.663990021,-14.0,-62.0,11.0
1904-01-01 00:37:03.010032021,E4_Acc,2024-06-28 15:21:52.695240021,-13.0,-63.0,11.0
1904-01-01 00:37:03.041292034,E4_Acc,2024-06-28 15:21:52.726500034,-14.0,-62.0,10.0
1904-01-01 00:37:03.072542034,E4_Acc,2024-06-28 15:21:52.757750034,-14.0,-63.0,10.0
1904-01-01 00:37:03.103792034,E4_Acc,2024-06-28 15:21:52.789000034,-14.0,-63.0,10.0
1904-01-01 00:37:03.135042034,E4_Acc,2024-06-28 15:21:52.820250034,-14.0,-65.0,12.0
1904-01-01 00:37:03.166292034,E4_Acc,2024-06-28 15:21:52.851500034,-13.0,-63.0,12.0
1904-01-01 00:37:03.197542034,E4_Acc,2024-06-28 15:21:52.882750034,-13.0,-61.0,12.0
1904-01-01 00:37:03.228802048,E4_Acc,2024-06-28 15:21:52.914010048,-14.0,-60.0,12.0
1904-01-01 00:37:03.260052048,E4_Acc,2024-06-28 15:21:52.945260048,-14.0,-60.0,11.0
1904-01-01 00:37:03.291302048,E4_Acc,2024-06-28 15:21:52.976510048,-15.0,-61.0,10.0
1904-01-01 00:37:03.322552048,E4_Acc,2024-06-28 15:21:53.007760048,-15.0,-63.0,10.0
1904-01-01 00:37:03.353802048,E4_Acc,2024-06-28 15:21:53.039010048,-15.0,-63.0,10.0
1904-01-01 00:37:03.385052048,E4_Acc,2024-06-28 15:21:53.070260048,-16.0,-63.0,10.0
1904-01-01 00:37:03.416302048,E4_Acc,2024-06-28 15:21:53.101510048,-16.0,-63.0,10.0
1904-01-01 00:37:03.447562061,E4_Acc,2024-06-28 15:21:53.132770061,-17.0,-64.0,11.0
1904-01-01 00:37:03.478812061,E4_Acc,2024-06-28 15:21:53.164020061,-18.0,-63.0,12.0
1904-01-01 00:37:03.510062061,E4_Acc,2024-06-28 15:21:53.195270061,-17.0,-63.0,12.0
